##culture:mono#seed:2#rep:10#mu:(0.0005, 0)#cycles:10#init_R:(500, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
2,mono,0,0,0.01353529462409957,5
2,mono,0,1,0.013850245988850521,5
2,mono,0,2,0.015360149075285578,5
2,mono,0,3,0.021734929468368473,5
2,mono,0,4,0.041690095136455066,5
2,mono,0,5,0.07067885514257569,5
2,mono,0,6,0.08655191124297189,5
2,mono,0,7,0.0912621516241181,5
2,mono,0,8,0.09252926872302088,5
2,mono,0,9,0.09319504652843139,5
2,mono,1,0,0.013440843113687238,5
2,mono,1,1,0.01346130886833478,5
2,mono,1,2,0.013486027258491481,5
2,mono,1,3,0.01354045586724809,5
2,mono,1,4,0.013701840817094168,5
2,mono,1,5,0.014054069949399471,5
2,mono,1,6,0.014905226856731537,5
2,mono,1,7,0.0168557041626527,5
2,mono,1,8,0.020970932066638654,5
2,mono,1,9,0.02787352038997339,5
2,mono,2,0,0.013440843113687238,5
2,mono,2,1,0.013443772127957101,5
2,mono,2,2,0.013444324468502153,5
2,mono,2,3,0.013444980820677438,5
2,mono,2,4,0.013445760710646112,5
2,mono,2,5,0.013446687305350442,5
2,mono,2,6,0.013491952302595178,5
2,mono,2,7,0.013686548426061885,5
2,mono,2,8,0.014404094022439506,5
2,mono,2,9,0.017297155209293473,5
2,mono,3,0,0.013492878753929327,5
2,mono,3,1,0.013669002426382965,5
2,mono,3,2,0.014327953352841417,5
2,mono,3,3,0.016588960817511666,5
2,mono,3,4,0.023602374003062025,5
2,mono,3,5,0.03857436015904655,5
2,mono,3,6,0.05520502640482613,5
2,mono,3,7,0.06466153768199948,5
2,mono,3,8,0.06888648379073374,5
2,mono,3,9,0.07136030965836429,5
2,mono,4,0,0.013578141266783385,5
2,mono,4,1,0.014047619314009335,5
2,mono,4,2,0.016074642449673753,5
2,mono,4,3,0.02390753018257777,5
2,mono,4,4,0.04456289686898,5
2,mono,4,5,0.06903385197779757,5
2,mono,4,6,0.0810396982616869,5
2,mono,4,7,0.08474668810735837,5
2,mono,4,8,0.08593754623982668,5
2,mono,4,9,0.08660476447978013,5
2,mono,5,0,0.013440843113687238,5
2,mono,5,1,0.013444572141635667,5
2,mono,5,2,0.013445463237921474,5
2,mono,5,3,0.013446566947441854,5
2,mono,5,4,0.01344793382543435,5
2,mono,5,5,0.013449626355369934,5
2,mono,5,6,0.013451721713818029,5
2,mono,5,7,0.013454315149698711,5
2,mono,5,8,0.013491707297955546,5
2,mono,5,9,0.013659065403446675,5
2,mono,6,0,0.013482413050221609,5
2,mono,6,1,0.013575904690078803,5
2,mono,6,2,0.013877450825342485,5
2,mono,6,3,0.014829686167735645,5
2,mono,6,4,0.01765886490828571,5
2,mono,6,5,0.02460211129812325,5
2,mono,6,6,0.03605826960304586,5
2,mono,6,7,0.0467033582728809,5
2,mono,6,8,0.052452335826242744,5
2,mono,6,9,0.05506649246341337,5
2,mono,7,0,0.013542721572420206,5
2,mono,7,1,0.013904703580464086,5
2,mono,7,2,0.01550315540489203,5
2,mono,7,3,0.02234945843120709,5
2,mono,7,4,0.04362518281456074,5
2,mono,7,5,0.07359027894218063,5
2,mono,7,6,0.08929848814339836,5
2,mono,7,7,0.09375255601483132,5
2,mono,7,8,0.09482135564932248,5
2,mono,7,9,0.09509132967296893,5
2,mono,8,0,0.013440843113687238,5
2,mono,8,1,0.013460473961323783,5
2,mono,8,2,0.013483298911047733,5
2,mono,8,3,0.013532539370304176,5
2,mono,8,4,0.013638317340749034,5
2,mono,8,5,0.013863495941394289,5
2,mono,8,6,0.014377273722265934,5
2,mono,8,7,0.015534035344522407,5
2,mono,8,8,0.01798418786516187,5
2,mono,8,9,0.0229075342105618,5
2,mono,9,0,0.013440843113687238,5
2,mono,9,1,0.013440843113687238,5
2,mono,9,2,0.013469894666567093,5
2,mono,9,3,0.013708682078719826,5
2,mono,9,4,0.01449193997752723,5
2,mono,9,5,0.01773087559663251,5
2,mono,9,6,0.029638003828284198,5
2,mono,9,7,0.056979003794789256,5
2,mono,9,8,0.08326274564456793,5
2,mono,9,9,0.09526377811766351,5
